"","Date","Corn_Cal_Spread","Corn_Cal_Spread_Perc","Soy_Cal_Spread","Soy_Cal_Spread_Perc"
"3380",2013-06-12,75.75,0.116404149058778,95.5,0.0619828005841311
"3381",2013-06-13,73,0.113442113442113,83.5,0.0552888594603542
"3382",2013-06-14,83.25,0.127099236641221,82.5,0.0544015825914936
"3383",2013-06-17,89.75,0.134255796559461,77.25,0.0510743801652893
"3384",2013-06-18,84.25,0.125139249907167,75.25,0.0498096971702797
"3385",2013-06-19,72.25,0.105899596921949,76,0.0499015101772817
"3386",2013-06-20,75,0.111399925733383,76.75,0.0512520868113523
"3387",2013-06-21,69.75,0.105402342274273,79.5,0.0532395781014566
"3388",2013-06-24,74.25,0.113662456946039,90.75,0.0600198412698413
"3389",2013-06-25,80.25,0.122192615150362,96,0.0629405015571218
"3390",2013-06-26,90.5,0.136192626034612,109,0.0710444842757047
"3391",2013-06-27,95,0.142375421506182,116,0.0749112043913465
"3392",2013-06-28,132,0.194331983805668,133.5,0.0853307766059444
"3393",2013-07-01,124,0.189168573607933,134.25,0.0854823304680038
"3394",2013-07-02,139.75,0.207729468599034,139.5,0.0886840432294978
"3395",2013-07-03,146,0.215259859933653,142.25,0.0898326491948216
"3396",2013-07-05,159,0.232201533406353,156,0.0982367758186398
"3397",2013-07-08,158.5,0.229129020599928,153.75,0.0955414012738854
"3398",2013-07-09,152.25,0.216264204545455,145,0.0898806756547342
"3399",2013-07-10,156,0.219795702712223,127,0.0797863986178734
"3400",2013-07-11,156,0.217649110568539,129.25,0.0807181889149102
"3401",2013-07-12,36.25,0.0664527956003666,130.75,0.0914975507347796
"3402",2013-07-15,32.75,0.0610722610722611,139.25,0.095786758383491
"3403",2013-07-16,34.5,0.063273727647868,139.75,0.094729706829351
"3404",2013-07-17,36.5,0.0677808727948004,148.25,0.100338409475465
"3405",2013-07-18,40.25,0.0743992606284658,153,0.104134762633997
"3406",2013-07-19,43.25,0.0795036764705882,164.75,0.110514841522723
"3407",2013-07-22,42.75,0.0790568654646325,171.5,0.112810393027463
"3408",2013-07-23,37,0.0708133971291866,138.5,0.0947008547008547
"3409",2013-07-24,28,0.0550909985243483,90.75,0.0651705565529623
"3410",2013-07-25,17.25,0.0347782258064516,88.5,0.0653016048699502
"3411",2013-07-26,16,0.032520325203252,74.5,0.0551954065567698
"3412",2013-07-29,16,0.0327031170158406,95.5,0.069835466179159
"3413",2013-07-30,18,0.0363269424823411,101,0.0748148148148148
"3414",2013-07-31,20,0.0400801603206413,124.25,0.090429403202329
"3415",2013-08-01,20.5,0.0420512820512821,123.5,0.090959307678144
"3416",2013-08-02,12.25,0.0257352941176471,118.25,0.0888429752066116
"3417",2013-08-05,8.75,0.0186467767714438,122.25,0.0919345741680767
"3418",2013-08-06,13,0.0275277924827951,130.75,0.0987351330942043
"3419",2013-08-07,10,0.0213561131873999,128.75,0.0969685558275278
"3420",2013-08-08,13.75,0.029039070749736,128,0.094412686704776
"3421",2013-08-09,12.5,0.0268384326355341,122.25,0.0911803095282491
"3422",2013-08-12,8,0.0169491525423729,117.25,0.0853503184713376
"3423",2013-08-13,8,0.0175727622185612,102,0.0750137892995036
"3424",2013-08-14,9.5,0.0204410973641743,30.5,0.0240252067743206
"3425",2013-08-15,9.25,0.0192107995846314,22.75,0.017659615757811
"3426",2013-08-16,10.25,0.0216358839050132,24,0.0187025131502046
"3427",2013-08-19,7.75,0.0157121135326913,18.75,0.0141830559757943
"3428",2013-08-20,8.25,0.0170542635658915,18.75,0.0143211762459423
"3429",2013-08-21,14.75,0.0296184738955823,29,0.0217554388597149
"3430",2013-08-22,23,0.0471794871794872,35.25,0.0266641452344932
"3431",2013-08-23,25.5,0.0514631685166499,37.25,0.0272843801501556
"3432",2013-08-26,15.25,0.0295685894328648,38.25,0.0267904044825775
"3433",2013-08-27,13.5,0.0270135067533767,43.5,0.0307637906647808
"3434",2013-08-28,23.5,0.0466038671294001,60.25,0.0420446615491975
"3435",2013-08-29,15.75,0.0316742081447964,61.5,0.043006993006993
"3436",2013-08-30,13,0.0262626262626263,66.5,0.0466994382022472
"3437",2013-09-03,22.75,0.0456827309236948,48.75,0.0339602925809822
"3438",2013-09-04,24.5,0.0495951417004049,45.25,0.032373457342157
"3439",2013-09-05,28.5,0.0582226762002043,55.5,0.0390021082220661
"3440",2013-09-06,23.25,0.0473041709053917,69.25,0.0481906750173974
"3441",2013-09-09,13.75,0.0288108957569408,47.75,0.0340039166815026
"3442",2013-09-10,5.75,0.0121116377040548,48.75,0.0347284060552093
"3443",2013-09-11,7.25,0.0151120375195414,47,0.0334460060487458
"3444",2013-09-12,12.75,0.0266179540709812,46,0.0319001386962552
"3445",2013-09-13,-12.5,-0.0272331154684096,1.75,0.00126673905175534
"3446",2013-09-16,-12.5,-0.0273822562979189,0,0
"3447",2013-09-17,-12.5,-0.0275330396475771,-0.5,-0.00037243947858473
"3448",2013-09-18,-12.5,-0.0273972602739726,-2.5,-0.00185494342422556
"3449",2013-09-19,-12.5,-0.0272034820457018,-2,-0.00149309443822322
"3450",2013-09-20,-12.75,-0.0282705099778271,-2.75,-0.0020908572514731
"3451",2013-09-23,-12.75,-0.0281301709873138,-2.75,-0.00210284840374689
"3452",2013-09-24,-12.75,-0.0284122562674095,-2.25,-0.00171428571428571
"3453",2013-09-25,-12.5,-0.0274876305662452,-2.25,-0.0017022886324948
"3454",2013-09-26,-12.75,-0.0279146141215107,-2,-0.00151889120941713
"3455",2013-09-27,-12.5,-0.0275330396475771,-1.75,-0.00132600871377155
"3456",2013-09-30,-13,-0.029445073612684,-2.25,-0.00175404404599493
"3457",2013-10-01,-12.75,-0.0290432801822323,-2,-0.00157728706624606
"3458",2013-10-02,-12.75,-0.0290432801822323,-2,-0.00157016683022571
"3459",2013-10-03,-12.75,-0.029026750142288,-0.75,-0.00058218513487289
"3460",2013-10-04,-12.75,-0.0287648054145516,0,0
"3461",2013-10-07,-12.5,-0.0278241513633834,-0.5,-0.000385653682992673
"3462",2013-10-08,-12.75,-0.0288624787775891,1,0.000775945683802134
"3463",2013-10-09,-12.75,-0.0287485907553551,3.75,0.0029120559114735
"3464",2013-10-10,-12.75,-0.029092983456931,2.5,0.00194099378881988
"3465",2013-10-11,-13,-0.0300057703404501,0.5,0.000394710874284587
"3466",2013-10-14,-12.75,-0.0291762013729977,1.25,0.000981932443047918
"3467",2013-10-15,-12.25,-0.0276211950394589,1,0.000789265982636148
"3468",2013-10-16,-12.5,-0.0282326369282891,1.75,0.00137093615354485
"3469",2013-10-17,-12.5,-0.0282167042889391,3.75,0.002899671370578
"3470",2013-10-18,-12.5,-0.028312570781427,1.5,0.00116166505324298
"3471",2013-10-21,-12.75,-0.0287162162162162,2.75,0.00211010934202954
"3472",2013-10-22,-12.75,-0.029092983456931,4.75,0.00364753311576118
"3473",2013-10-23,-12.5,-0.0282326369282891,6,0.00458015267175573
"3474",2013-10-24,-12.25,-0.0278250993753549,6,0.00458102691353312
"3475",2013-10-25,-12,-0.0272727272727273,6.5,0.005
"3476",2013-10-28,-12.5,-0.0290191526407429,3.25,0.00255653883972468
"3477",2013-10-29,-12.25,-0.0283564814814815,8.25,0.00645035183737295
"3478",2013-10-30,-11.5,-0.0267286461359675,11,0.00854368932038835
"3479",2013-10-31,-11,-0.0256859311150029,14,0.0109353641866823
"3480",2013-11-01,-10.25,-0.023990637799883,14.5,0.0114533965244866
"3481",2013-11-04,-10.75,-0.0252199413489736,7.5,0.00593354430379747
"3482",2013-11-05,-10.5,-0.0247058823529412,9,0.00714711137581894
"3483",2013-11-06,-10.25,-0.0243323442136499,8,0.0063341250989707
"3484",2013-11-07,-11,-0.0261593341260404,12.25,0.00957966764418377
"3485",2013-11-08,-11.75,-0.0275336848271822,10,0.00765696784073507
"3486",2013-11-11,-11.75,-0.027027027027027,7,0.00535168195718654
"3487",2013-11-12,-11.75,-0.0271833429728167,4.75,0.00360053060451014
"3488",2013-11-13,-10.5,-0.0244328097731239,4.75,0.00359916650880849
"3489",2013-11-14,-10,-0.0234466588511137,16,0.0121811952797868
"3490",2013-11-15,-8.5,-0.0201421800947867,14.75,0.011518937914877
"3491",2013-11-18,-9,-0.0218446601941748,14.25,0.0110679611650485
"3492",2013-11-19,-8.5,-0.0203470975463794,12,0.00940254652301665
"3493",2013-11-20,-8.25,-0.0197841726618705,9.5,0.00745829244357213
"3494",2013-11-21,-6.5,-0.0153664302600473,11.75,0.00909794812233837
"3495",2013-11-22,-7,-0.0165778567199526,13.5,0.0102311481621826
"3496",2013-11-25,-6.5,-0.0153031194820483,14.5,0.0109084069964266
"3497",2013-11-26,-6.25,-0.0149342891278375,17.25,0.0129772428060937
"3498",2013-11-27,-9.25,-0.0221689634511684,13.75,0.0104166666666667
"3499",2013-11-29,-9.25,-0.0222757375075256,18.75,0.0140291806958474
"3500",2013-12-02,-8,-0.0192076830732293,15.25,0.0115421002838221
"3501",2013-12-03,-9.25,-0.0219194312796209,15.25,0.0115552187914378
"3502",2013-12-04,-11,-0.0258519388954172,17.25,0.0129748025573524
"3503",2013-12-05,-10.75,-0.0254287403903016,16.25,0.0122364457831325
"3504",2013-12-06,-10.25,-0.0241745283018868,15,0.01131648434553
"3505",2013-12-09,-9.5,-0.0221703617269545,17,0.0126511627906977
"3506",2013-12-10,-8.5,-0.0198830409356725,16.25,0.0121427237063329
"3507",2013-12-11,-8,-0.0185507246376812,15.5,0.0115327380952381
"3508",2013-12-12,-6,-0.0140105078809107,12.25,0.00925401322001889
"3509",2013-12-13,-8.25,-0.0193889541715629,13.75,0.0103578154425612
"3510",2013-12-16,-8.5,-0.0200826934435913,12.5,0.00934404784152495
"3511",2013-12-17,-8.5,-0.0199179847685999,11.75,0.00872632751578166
"3512",2013-12-18,-8.5,-0.02,10.25,0.0077416918429003
"3513",2013-12-19,-8,-0.0185830429732869,8,0.00602863602110023
"3514",2013-12-20,-8.25,-0.0190421234852856,8,0.00597460791635549
"3515",2013-12-23,-8.25,-0.0189982728842832,8.75,0.00658637561159202
"3516",2013-12-24,-8.25,-0.0189873417721519,11,0.00824742268041237
"3517",2013-12-26,-8.25,-0.0193548387096774,13.5,0.0102369668246445
"3518",2013-12-27,-8.25,-0.0192982456140351,17.75,0.0133308298911003
"3519",2013-12-30,-8.25,-0.0194805194805195,19.5,0.0146809712027103
"3520",2013-12-31,-8.25,-0.0195497630331754,20,0.0152380952380952
"3521",2014-01-02,-8.5,-0.0202140309155767,17,0.0132090132090132
"3522",2014-01-03,-8.25,-0.0194805194805195,18,0.0139616055846422
"3523",2014-01-06,-8,-0.0187025131502046,20,0.0154231733179102
"3524",2014-01-07,-7.75,-0.0181924882629108,23.5,0.0180838784147749
"3525",2014-01-08,-8.25,-0.0197841726618705,31.5,0.0242167980011532
"3526",2014-01-09,-8.25,-0.0200242718446602,22.5,0.017357762777242
"3527",2014-01-10,-8,-0.0184864240323512,25.25,0.0193672099712368
"3528",2014-01-13,-8,-0.0184119677790564,32.5,0.024495948746938
"3529",2014-01-14,-8,-0.018539976825029,18.75,0.0143458301453711
"3530",2014-01-15,-7.75,-0.0182031708749266,20.5,0.0155538694992413
"3531",2014-01-16,-7.5,-0.0175233644859813,18.75,0.0142585551330798
"3532",2014-01-17,-7.75,-0.0182783018867925,19.25,0.0146221040638055
"3533",2014-01-21,-7.25,-0.0170588235294118,16.5,0.0128855915657946
"3534",2014-01-22,-6.75,-0.0158357771260997,14.5,0.0113325517780383
"3535",2014-01-23,-6.25,-0.0145687645687646,14.5,0.0113547376664056
"3536",2014-01-24,-6.5,-0.0151338766006985,14.75,0.0114808328468574
"3537",2014-01-27,-6.25,-0.0144759698899826,16.75,0.0130071830712483
"3538",2014-01-28,-6,-0.0138888888888889,14.5,0.0112796577207312
"3539",2014-01-29,-6.5,-0.0152046783625731,12.5,0.00984833563127831
"3540",2014-01-30,-6,-0.013840830449827,14,0.0109803921568627
"3541",2014-01-31,-5.5,-0.0126728110599078,14.25,0.0111089456246346
"3542",2014-02-03,-6,-0.0137693631669535,14.5,0.0112163991491008
"3543",2014-02-04,-6,-0.0135823429541596,15.75,0.0119931467732724
"3544",2014-02-05,-4.25,-0.0095882684715172,16.75,0.0127255460588794
"3545",2014-02-06,-5.5,-0.0124153498871332,14,0.010560060343202
"3546",2014-02-07,-5.75,-0.0129431626336522,14,0.010514457378896
"3547",2014-02-10,-5.75,-0.012979683972912,13.25,0.00999622783855149
"3548",2014-02-11,-5.75,-0.0130237825594564,14.25,0.0106761565836299
"3549",2014-02-12,-6,-0.0136363636363636,13.25,0.0100151171579743
"3550",2014-02-13,-6,-0.0136208853575482,13.75,0.0102287520922447
"3551",2014-02-14,-5.5,-0.0123526108927569,12.5,0.00934579439252336
"3552",2014-02-18,-6,-0.0133481646273637,13.25,0.00973548861131521
"3553",2014-02-19,-6.5,-0.0143250688705234,12.25,0.00904559719401883
"3554",2014-02-20,-6.5,-0.0142622051563357,10.5,0.00773053561568194
"3555",2014-02-21,-6,-0.0132450331125828,10.5,0.0076600401240197
"3556",2014-02-24,-6.25,-0.0138427464008859,11.5,0.00829426613775694
"3557",2014-02-25,-5.5,-0.0120680197476687,11.75,0.00839885632594711
"3558",2014-02-26,-5.5,-0.0120746432491767,10.25,0.0072837093622313
"3559",2014-02-27,-6.5,-0.0145089285714286,3.5,0.00251166128453534
"3560",2014-02-28,-6,-0.0131147540983607,0.25,0.000176772140710624
"3561",2014-03-03,-6.5,-0.0140086206896552,-2,-0.0014212115828744
"3562",2014-03-04,-7.5,-0.0157315154693235,-5,-0.00352609308885755
"3563",2014-03-05,-6.75,-0.0142030510257759,-0.5,-0.000352112676056338
"3564",2014-03-06,-5.25,-0.0108080288214102,-0.5,-0.000347826086956522
"3565",2014-03-07,-8,-0.0166320166320166,-0.25,-0.000171526586620926
"3566",2014-03-10,-6.25,-0.0132415254237288,0.5,0.00035229874933944
"3567",2014-03-11,-5.25,-0.0109832635983264,-1.5,-0.00106269925611052
"3568",2014-03-12,-4.25,-0.00877645844088797,-5.25,-0.00379952958205175
"3569",2014-03-13,-0.75,-0.00154878678368611,-5.5,-0.00395470070106058
"3570",2014-03-14,-4.5,-0.00925925925925926,16.75,0.0120633777457688
"3571",2014-03-17,-5,-0.0104384133611691,16.5,0.0118555775103287
"3572",2014-03-18,-4.75,-0.00976863753213368,22.5,0.0158646218931782
"3573",2014-03-19,-5,-0.0102511532547412,20.5,0.0143231441048035
"3574",2014-03-20,-5,-0.0104493207941484,23.75,0.016564952048823
"3575",2014-03-21,-4.75,-0.00991649269311065,26.5,0.0188110026619343
"3576",2014-03-24,-4.5,-0.00918367346938776,26.75,0.0187653454928095
"3577",2014-03-25,-4.75,-0.00976361767728674,26.75,0.0187324929971989
"3578",2014-03-26,-4.75,-0.00980392156862745,30,0.0208333333333333
"3579",2014-03-27,-4.25,-0.00863821138211382,29.5,0.0205360250609119
"3580",2014-03-28,-4.25,-0.00863821138211382,28.75,0.0200139227288549
"3581",2014-03-31,-4.75,-0.00946215139442231,34.5,0.0235655737704918
"3582",2014-04-01,-5,-0.00985221674876847,27.25,0.0183563489390367
"3583",2014-04-02,-5.25,-0.010590015128593,21,0.0143614293041546
"3584",2014-04-03,-5.25,-0.0105,21,0.0142348754448399
"3585",2014-04-04,-5.75,-0.0114598903836572,18.75,0.0127226463104326
"3586",2014-04-07,-6,-0.0120180270405608,16,0.010927095782824
"3587",2014-04-08,-6,-0.0118343195266272,21,0.0141652613827993
"3588",2014-04-09,-5.75,-0.0114484818317571,17.25,0.0115365323524494
"3589",2014-04-10,-6,-0.0119700748129676,16.75,0.0113003879237645
"3590",2014-04-11,-6,-0.0120361083249749,15.75,0.0107655502392345
"3591",2014-04-14,-6.25,-0.0124254473161034,12.75,0.00863674851820491
"3592",2014-04-15,-6,-0.0119106699751861,13.75,0.00915903413821815
"3593",2014-04-16,-6,-0.0120603015075377,10,0.0065843621399177
"3594",2014-04-17,-5.75,-0.011622031328954,11.75,0.00776089828269485
"3595",2014-04-21,-5.25,-0.0107471852610031,11.5,0.00767306088407006
"3596",2014-04-22,-5.75,-0.0115869017632242,9,0.00608210846426761
"3597",2014-04-23,-6,-0.0119165839126117,3.75,0.00255362614913177
"3598",2014-04-24,-6,-0.0119700748129676,2,0.00135869565217391
"3599",2014-04-25,-5.75,-0.0113412228796844,3.75,0.00250333778371162
"3600",2014-04-28,-6,-0.0118168389955687,8.25,0.00546991546494281
"3601",2014-04-29,-5.75,-0.0111488124091129,6.75,0.00442913385826772
"3602",2014-04-30,-5,-0.00972762645914397,18,0.0117589416952474
"3603",2014-05-01,-3.75,-0.00745156482861401,12.5,0.00848320325755005
"3604",2014-05-02,-5.5,-0.0111336032388664,10,0.00675333445888908
"3605",2014-05-05,-4.75,-0.00943864878291108,8.75,0.00594429347826087
"3606",2014-05-06,-4.5,-0.0087719298245614,4.5,0.00307377049180328
"3607",2014-05-07,-3.75,-0.00734933855952964,4.75,0.00327360441075121
"3608",2014-05-08,-3.25,-0.0063321967851924,4.75,0.00322197727658131
"3609",2014-05-09,-2.5,-0.00495049504950495,14,0.00932711525649567
"3610",2014-05-12,-2,-0.00402010050251256,18.5,0.0124684077506318
"3611",2014-05-13,0.5,0.000993541977148535,18.5,0.0123148610417707
"3612",2014-05-14,4.75,0.00958627648839556,70.75,0.047587018664873
"3613",2014-05-15,3.25,0.00671140939597315,68.5,0.0465907158646489
"3614",2014-05-16,2.25,0.0046535677352637,65.25,0.0445392491467577
"3615",2014-05-19,1.75,0.0036668412781561,65.5,0.0441003198114795
"3616",2014-05-20,1.25,0.00263991552270327,64.5,0.0438850144582412
"3617",2014-05-21,2,0.00421496311907271,74.5,0.0494934396279688
"3618",2014-05-22,2.75,0.00576822233875197,70.75,0.0465843621399177
"3619",2014-05-23,2.5,0.00523012552301255,70,0.046189376443418
"3620",2014-05-27,3.5,0.00745077168706759,70,0.0470193115029387
"3621",2014-05-28,3.25,0.00687830687830688,69.5,0.0464029377399433
"3622",2014-05-29,6.25,0.0133120340788072,66.25,0.0441961307538359
"3623",2014-05-30,7.75,0.0166398282340311,68.75,0.0460405156537753
"3624",2014-06-02,6.25,0.0134264232008593,73.5,0.0489836721092969
"3625",2014-06-03,4.25,0.00927441352973268,66.75,0.0450632911392405
"3626",2014-06-04,4,0.00876712328767123,65.75,0.0443507588532884
"3627",2014-06-05,4.75,0.0105790645879733,60.25,0.0412529955494694
"3628",2014-06-06,2.75,0.00599128540305011,56,0.0384351407000686
"3629",2014-06-09,3.5,0.00776053215077605,62.5,0.0428963623884695
"3630",2014-06-10,4.25,0.00953984287317621,67.25,0.045982905982906
"3631",2014-06-11,3.5,0.00793650793650794,62.75,0.0434105845728122
"3632",2014-06-12,4,0.00900900900900901,55,0.0388623918035683
"3633",2014-06-13,4,0.00894854586129754,56.25,0.0394529195160442
"3634",2014-06-16,4.25,0.00963718820861678,54.5,0.0383330402672762
"3635",2014-06-17,4.75,0.0108262108262108,49.75,0.0355801895226176
"3636",2014-06-18,6,0.0135900339750849,51.75,0.0367281760113556
"3637",2014-06-19,6.25,0.013873473917869,51.75,0.0364244237198663
"3638",2014-06-20,5,0.0110314396028682,54.25,0.03831891223733
"3639",2014-06-23,5.5,0.0123734533183352,59.25,0.0415862432005615
"3640",2014-06-24,6.25,0.0141083521444695,55.75,0.0394411036434383
"3641",2014-06-25,5.25,0.0119047619047619,54,0.0381423273883101
"3642",2014-06-26,3.75,0.00846979107848673,55.25,0.0384481558803062
"3643",2014-06-27,0.75,0.00169300225733634,54,0.0377094972067039
"3644",2014-06-30,5.5,0.0129640542133176,70.75,0.0505176722599072
"3645",2014-07-01,6.75,0.015966883500887,72.25,0.0516071428571429
"3646",2014-07-02,6.25,0.0149342891278375,77.75,0.055834829443447
"3647",2014-07-03,7.5,0.0179856115107914,88,0.0634119978382273
"3648",2014-07-07,8.75,0.0213805742211362,89.75,0.0658473954512106
"3649",2014-07-08,10,0.0244947948560931,81.25,0.0611017108479037
"3650",2014-07-09,12.75,0.0315594059405941,88,0.0659423004870738
"3651",2014-07-10,14.25,0.0355805243445693,97,0.0729460424891897
"3652",2014-07-11,21.5,0.0537836147592245,100,0.0771753810534439
"3653",2014-07-14,-6.75,-0.0176933158584535,89,0.0743525480367586
"3654",2014-07-15,-7.75,-0.0207219251336898,76.25,0.0645912748835239
"3655",2014-07-16,-8.5,-0.0224719101123595,65.75,0.0553800800168457
"3656",2014-07-17,-7.75,-0.0204216073781291,64.25,0.0546924877633539
"3657",2014-07-18,-7.25,-0.0195286195286195,72.5,0.0616103675377098
"3658",2014-07-21,-8,-0.021978021978022,84.25,0.0716563895385924
"3659",2014-07-22,-8,-0.022206800832755,99,0.0836148648648649
"3660",2014-07-23,-8.25,-0.0227586206896552,99.25,0.082639467110741
"3661",2014-07-24,-8,-0.0221300138312586,96,0.0795031055900621
"3662",2014-07-25,-8.75,-0.0241046831955923,98.5,0.081253866776655
"3663",2014-07-28,-9,-0.0244731475186948,99.5,0.080469065911848
"3664",2014-07-29,-9.5,-0.0262793914246196,105,0.0856094578067672
"3665",2014-07-30,-9.75,-0.0269523151347616,118.25,0.096886521917247
"3666",2014-07-31,-10,-0.0280112044817927,124.75,0.101878317680686
"3667",2014-08-01,-9.75,-0.0276595744680851,141.5,0.116460905349794
"3668",2014-08-04,-10.5,-0.0292682926829268,137.25,0.111359026369168
"3669",2014-08-05,-11,-0.0308771929824561,141.25,0.115518298916377
"3670",2014-08-06,-11,-0.0302821748107364,140.5,0.113581244947454
"3671",2014-08-07,-11.75,-0.0326842837273992,150.75,0.1206
"3672",2014-08-08,-11.75,-0.0334044065387349,171,0.133099824868651
"3673",2014-08-11,-11.5,-0.0322354590049054,206.25,0.15687393040502
"3674",2014-08-12,-10.5,-0.0292887029288703,195.75,0.151744186046512
"3675",2014-08-13,-11.75,-0.0328212290502793,185,0.14630288651641
"3676",2014-08-14,-11.5,-0.031767955801105,42.25,0.038470293648987
"3677",2014-08-15,-11.25,-0.0307587149692413,50.5,0.0458049886621315
"3678",2014-08-18,-10.75,-0.0297990297990298,57.75,0.0517705064993277
"3679",2014-08-19,-9.75,-0.0268965517241379,67.5,0.0602544074983263
"3680",2014-08-20,-8,-0.0222531293463143,81.75,0.073007367716008
"3681",2014-08-21,-6.75,-0.0186335403726708,98,0.0862486248624862
"3682",2014-08-22,-6,-0.0164158686730506,124,0.106346483704974
"3683",2014-08-25,-7.5,-0.0208333333333333,96.5,0.0857206306906507
"3684",2014-08-26,-9,-0.0252808988764045,47.5,0.0441655044165504
"3685",2014-08-27,-9,-0.0252808988764045,62,0.0571033847570804
"3686",2014-08-28,-7.5,-0.0207325501036628,45,0.0419091967403958
"3687",2014-08-29,-5.75,-0.016016713091922,65.25,0.059889857732905
"3688",2014-09-02,-8,-0.022487702037948,65.25,0.0594668489405332
"3689",2014-09-03,-10.75,-0.0315018315018315,60.75,0.0562109646079112
"3690",2014-09-04,-10.75,-0.032017870439315,61,0.057317359642941
"3691",2014-09-05,-9.5,-0.0274170274170274,64,0.0589590050667895
"3692",2014-09-08,-9,-0.0265291083271923,82.25,0.0754068301627321
"3693",2014-09-09,-8,-0.0237918215613383,83.75,0.0777984208081746
"3694",2014-09-10,-7,-0.0206642066420664,77.25,0.0721288515406162
"3695",2014-09-11,-9.25,-0.0278824415975885,80,0.0753650494583137
"3696",2014-09-12,-12.5,-0.0369276218611521,-7.25,-0.00735853844201979
"3697",2014-09-15,-12,-0.0349854227405248,-8,-0.00808489135927236
"3698",2014-09-16,-11.75,-0.0341818181818182,-8.5,-0.00866683660463931
"3699",2014-09-17,-12.25,-0.035844915874177,-8.25,-0.0083969465648855
"3700",2014-09-18,-12.5,-0.0369549150036955,-8,-0.00823468862583634
"3701",2014-09-19,-12.75,-0.0384615384615385,-8.25,-0.00862068965517241
"3702",2014-09-22,-12.5,-0.0378501135503407,-7.5,-0.00799360511590727
"3703",2014-09-23,-12.75,-0.0391705069124424,-7.5,-0.00801068090787717
"3704",2014-09-24,-12.75,-0.0386949924127466,-8.5,-0.00907392580731252
"3705",2014-09-25,-13,-0.0398773006134969,-8.75,-0.00948252506095909
"3706",2014-09-26,-12.75,-0.0394736842105263,-8.5,-0.00933809393023895
"3707",2014-09-29,-12.75,-0.0391404451266309,-8.75,-0.00947482403898213
"3708",2014-09-30,-12.75,-0.0397505845674201,-8,-0.00875992335067068
"3709",2014-10-01,-12.75,-0.0396887159533074,-8.25,-0.00899918189255522
"3710",2014-10-02,-13,-0.040278853601859,-8.5,-0.0091941590048675
"3711",2014-10-03,-13,-0.0402165506573859,-8.25,-0.00904357358180323
"3712",2014-10-06,-12.75,-0.0383458646616541,-8.25,-0.00875563810029185
"3713",2014-10-07,-13,-0.0381791483113069,-8.5,-0.00903534414031358
"3714",2014-10-08,-13.25,-0.0386016023306628,-8.5,-0.00909090909090909
"3715",2014-10-09,-13,-0.037708484408992,-8,-0.00849256900212314
"3716",2014-10-10,-12.75,-0.0381736526946108,-8,-0.00867208672086721
"3717",2014-10-13,-12.5,-0.0361271676300578,-8,-0.00846336947897382
"3718",2014-10-14,-13,-0.0364145658263305,-8.5,-0.00881057268722467
"3719",2014-10-15,-13,-0.037410071942446,-8.5,-0.0089238845144357
"3720",2014-10-16,-13,-0.0369056068133428,-7.75,-0.00801862390067253
"3721",2014-10-17,-13.25,-0.0380747126436782,-8,-0.00840556868925663
"3722",2014-10-20,-13.5,-0.0387652548456569,-8,-0.00847233253905216
"3723",2014-10-21,-13.5,-0.0379213483146067,-7.5,-0.0077780658542909
"3724",2014-10-22,-14,-0.0396600566572238,-7,-0.00727083874318359
"3725",2014-10-23,-13.75,-0.0382209867963864,-6.75,-0.00679587213692424
"3726",2014-10-24,-13.75,-0.0389518413597734,-5.75,-0.00588235294117647
"3727",2014-10-27,-13.75,-0.0378787878787879,-6.75,-0.00670974155069582
"3728",2014-10-28,-13.5,-0.037037037037037,-7,-0.00694444444444444
"3729",2014-10-29,-13.25,-0.0353097934710193,-6,-0.00575263662511985
"3730",2014-10-30,-13,-0.0347593582887701,-5.5,-0.00536978276787894
"3731",2014-10-31,-12.5,-0.033178500331785,-2.75,-0.00262780697563306
"3732",2014-11-03,-12.5,-0.0334672021419009,-1,-0.000972053462940462
"3733",2014-11-04,-12.75,-0.0349794238683128,0.25,0.000247524752475248
"3734",2014-11-05,-12.75,-0.0344361917623228,1.25,0.00122488975992161
"3735",2014-11-06,-12.75,-0.0343434343434343,3,0.002909796314258
"3736",2014-11-07,-13,-0.0353741496598639,3.5,0.00336457582311944
"3737",2014-11-10,-12.75,-0.034529451591063,1.75,0.00170316301703163
"3738",2014-11-11,-12.75,-0.0341137123745819,2.5,0.0023441162681669
"3739",2014-11-12,-12.75,-0.0337524818001324,0.5,0.000476985451943716
"3740",2014-11-13,-12.5,-0.0323624595469256,-3,-0.002855782960495
"3741",2014-11-14,-12.5,-0.0327439423706614,-7.75,-0.00757946210268949
"3742",2014-11-17,-13,-0.0344370860927152,-7.75,-0.0074788902291918
"3743",2014-11-18,-13,-0.0349462365591398,-7.75,-0.00757390666992426
"3744",2014-11-19,-12.75,-0.0350997935306263,-7.25,-0.00721572530480219
"3745",2014-11-20,-13,-0.0348292029470864,-7.5,-0.00734933855952964
"3746",2014-11-21,-12.5,-0.0335345405767941,-7,-0.00673724735322425
"3747",2014-11-24,-12.75,-0.0346938775510204,-6,-0.00580411124546554
"3748",2014-11-25,-13,-0.0347361389445558,-5.25,-0.00499524262607041
"3749",2014-11-26,-13.25,-0.0350297422339722,-5.75,-0.00549188156638013
"3750",2014-11-28,-13,-0.0345974717232202,-6.5,-0.00639763779527559
"3751",2014-12-01,-14.25,-0.0379494007989348,-7,-0.00688298918387414
